comment_id,author,text,published_at,likes,is_reply
UgxpMLhUhjmTzxPcWVt4AaABAg,@williamalvarez5896,"Los quiero invitar hacer high líne.
Somos el parche que cruzó la cuerda floja en el centro de Bogotá.
Estaría buenazo que conozcan está técnica para que lo intenten un abrazó.",hace 2 semanas (editado),69,False
UgyR6o5eJ09p5eOlFCl4AaABAg,@hower3925,Vendidos,hace 2 semanas,0,False
UgxcqabFXWpIzQneFzN4AaABAg,@3lbl4nk03,14:03 la mejor del video ajjajajajajajjaa,hace 2 semanas,6,False
UgzHqvQ0zBjpQ14ApS54AaABAg,@alexandertapieroascencio5582,si nos unimos y hacemos ganar a Oviedo ?,hace 2 semanas,0,False
UgzKcbaxCZwogLbN1954AaABAg,@hower3925,Que asco se convirtió ese circo de carro,hace 2 semanas,2,False
Ugy-loPEyOdwjXQstep4AaABAg,@marcedimedici9966,"Culo que le pasa como no se pone el tapabocas, le entra un bacteria y ya se jode, eso no era necesario se sabe que le gusta el show pero esto ya se excede",hace 2 semanas,0,False
UgzIZnY5tDm3cdTEQSN4AaABAg,@moises_carvajal9518,Botón para el que tenga que admitir que de unos capítulos para acá el EMIR a estado re FINO con los chistes 😂,hace 2 semanas,0,False
UgzY67iWtRqf5kFqJSV4AaABAg,@efrainmateobello4447,❤,hace 2 semanas,0,False
UgzqfB5oyReERBjTi7x4AaABAg.AU1C_JkNRrJAU1DC4HmGxt,@gabrielmauriciopichotpardo9399,"Exacto, es más fácil decir ""yo no voto porque todos son iguales"" ha sacarse la cabeza del culo y comportarse como un adulto",hace 2 semanas (editado),1,False
UgzqfB5oyReERBjTi7x4AaABAg.AU1C_JkNRrJAU1E92Xdjtu,@XkexXable, @gabrielmauriciopichotpardo9399  Pero pongalo a soplar y a defender a su dios JAJAJAJA pa eso si xdd,hace 2 semanas,0,False
UgwRdlqd5QkSQ0NYbrJ4AaABAg.AU1CY_HJIkDAUB4TSOnwN6,@danielussa4381,El mejor engañabobos... Jajaja del centro democrático 😂,hace 10 días,5,False
UgwRdlqd5QkSQ0NYbrJ4AaABAg.AU1CY_HJIkDAUI_Zaj_dZK,@kattycespedes8531,​ @danielussa4381 claro mejor el guerrillero que niega el reclutamiento de menores,hace 7 días,0,False
UgwRdlqd5QkSQ0NYbrJ4AaABAg.AU1CY_HJIkDAUXb6NuEE4p,@dahianaescobar570,Aun piensas lo mismo?😅,hace 2 días,0,False
Ugykp6gZOqqQJFjPUPR4AaABAg.AU1CV6JMmrvAU1DYtAkn0n,@gabrielmauriciopichotpardo9399,"JAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJA entonces según usted un abogado que se hizo rico defendiendo bandidos y robando tierras y a los propios bandidos es la solución? Uy cucho, sáquese el 🧠 del fundillo 🤢",hace 2 semanas,0,False
UgwVLI5z0TGU-OznYGl4AaABAg,@Blackjalees,que gran cierre,hace 2 semanas,0,False
UgyIqlu-h6ypyAZDFRt4AaABAg,@stevencamberos6346,"Que triste que este en esta elecciones contra cepeda, si  no estuviera cepeda votaría por el ❤❤❤❤❤❤❤",hace 2 semanas,0,False
Ugzby1V4E45lhxXQSdp4AaABAg,@RicardoRodriguez-i2s9s,Sos grande culo😂😂😂,hace 2 semanas,0,False
Ugy0FmZozFPbbne_j3p4AaABAg,@okuzaplay6860,CUANTO les pagaron por la CAMPAÑA de Oviedo ? SOLO Cepeda en esta MONDA...,hace 2 semanas (editado),0,False
Ugwqyu3357gC3zmpuqZ4AaABAg,@dannymonroynino8518,"Definitivamente este tipo sale en este programa para captar votos de niños descerebrados, este programa hace reír, pero nadie lo puede tomar en serio.",hace 2 semanas,0,False
UgyoSAMRsmtEVt1svX94AaABAg,@jorgehumbertobochepiaguaje8910,"Chimba rechimba el capítulo y el 
Mensaje de todo.",hace 2 semanas (editado),0,False
Ugy73ANW-ZUlUtuzcGl4AaABAg,@santiagoospina4765,Jajaj quizque solo el 1 de cada 10 recibe el minimo. estos politicos no saben en donde estan parados.,hace 2 semanas,0,False
Ugx57x8BQKV61cygkRx4AaABAg,@briaten1,"Tenemos que dejar los extremos y trabajar como equipo, los cambios mas grandes de la historia se han hecho en base a que se jale hacia un mismo objetivo, dejando los extremos y fanatismos a un lado, escuchemos a los otros vengan de donde vengan y no pensemos qué son el enemigo, por que en eso llevamos 50 años de guerra y pa que putas seguir con la misma idea 50 años mas.",hace 2 semanas,0,False
Ugzs2TnfJxXjxSwcCmJ4AaABAg,@robertorgg,Los jóvenes la cagan si votan por alguien que solo les cae bien.,hace 2 semanas,1,False
UgyM8dUO8v8_1wSz_vd4AaABAg,@Quien_Fuera,"Nooo Abelardo no, a los fascistas no hay ni que prestarles el micrófono",hace 2 semanas,1,False
Ugz3ocGlIkDhD4OsR794AaABAg,@dianacarolinaortiz4186,Oviedo es uno de los mejores candidatos,hace 2 semanas (editado),0,False
UgzAk2IJhxPu1XI8brl4AaABAg,@ClipsLatam12,AJAJJA le remataban cada 2 segundos,hace 2 semanas,0,False
UgztURz09ZRm1NoG89N4AaABAg,@cristianmerchan367,2:22 Muy buen detalle en el logo del Centro democrático,hace 2 semanas,0,False
UgwyR9AgJuQlKJUfAp54AaABAg,@robertorgg,A Claudia le tocó la pandemia y mandarle el SMAD a los jóvenes para sacrale los ojos. Supercandidata para volver mierda a la gente que lucha.,hace 2 semanas,0,False
Ugx4_uTHHNa8G94JcaN4AaABAg,@PortMent,JAJAJJJAJJA  oviedo gana malparidos le hicieron la campañota en menos de 2 dias,hace 2 semanas,0,False
Ugz4OL49LNpE-htzFut4AaABAg,@erikags7936,Se mueren los candidatos de derecha si un homosexual les gana la consulta 😅😅😅 noo tanta gente de bien 😂😂😂,hace 2 semanas,0,False
UgxEgNg6_NBfa3AB7xF4AaABAg,@andresquintero2138,Jajjajaja a vender merengones jajajajajajajajjajaja,hace 2 semanas,0,False
UgxbgXVI9THqxOcfUMV4AaABAg,@camilocardozo5601,"gran tipo oviedo, el deberia pensar seriamente en ser el ministro de hacienda de Ivan Cepeda",hace 2 semanas,30,False
UgzDXGh3K0IVxnSuR4F4AaABAg,@ArmandoParcheoficial,Esta que paga publicidad por todo lado 😂😂😂,hace 2 semanas,0,False
UgzfYTYwNMb3JOgAF5d4AaABAg,@alejandroolmos3982,Capitulazo!!!!!,hace 2 semanas,0,False
UgxbgXVI9THqxOcfUMV4AaABAg.AU1Ba2zDwYQAU2q-S7CJgb,@carlos1995ggaa,Para que lo saque como Petro saco a Jose Antonio Ocampo,hace 2 semanas,1,False
UgxbgXVI9THqxOcfUMV4AaABAg.AU1Ba2zDwYQAUBEE4kOMsv,@angiej.vg1,"Uy no lo denigre así de feooo, no merece migajas",hace 10 días,0,False
UgyqDWJBVMdACpUdRLB4AaABAg,@danielandres2228,"Este es el especial inclusión? O por qué hay un gay, una lesbiana, un cojo y un pobre?",hace 2 semanas (editado),0,False
Ugz267noQnrI_lTTar94AaABAg,@fernandoverjelprince1593,el oviedo les cago el lore cuando abrio la puerta  jajajajaajajajajajajajajaja la cago entrando y saliendo 🤣🤣🤣,hace 2 semanas,0,False
UgwVC-JCpy_mQuPhJuB4AaABAg,@karenvaldesojeda4513,esa intro 🙇🏻‍♀️🙌🏻,hace 2 semanas,0,False
UgzAcMKd-EnbXLolvlF4AaABAg,@johanbolivar2644,jajaja dizque tapa el baño y compra otra casa jjaja,hace 2 semanas,0,False
UgzDAWLX91QBVE76Lkd4AaABAg,@duvanmonsalve1076,"1:05:00 fuera de chiste esa es la verdad, escucharnos y hablar sin pelear así sea difícil es el camino",hace 2 semanas,0,False
UgwT4LTeeT4zP0-40JB4AaABAg,@pedrobaquerof4474,"Interesante capítulo. 
Que bien 👍👏",hace 2 semanas,0,False
UgwKKY23Igdp7B0WrEZ4AaABAg,@erikags7936,"Oviedo es la muestra que si se puede hacer campaña sin atacar al gobierno, propone, informa , así deberían ser todos los candidatos",hace 2 semanas,2,False
UgzJkGfd63N_3tKbc7F4AaABAg,@jobannyhernandez6785,Si no estuviera Cepeda me convence votar por Oviedo,hace 2 semanas,0,False
UgxnnE57O14CFRnSKMB4AaABAg,@estefanysantiago7901,Ayyy que capituló tan bueno ❤jajajajajajaj,hace 2 semanas,0,False
UgzF9u4bZ1TyjCD52sR4AaABAg,@ojaguo,La cagaron al llevar um politico en plena campaña,hace 2 semanas,0,False
UgyuDMeZDlt3kY8wUWB4AaABAg,@badbadfamily300,oviedo con la mechera en la mano despues de echarse los plones 1:04:04,hace 2 semanas,0,False
UgyJqcg5A8gjVD6ee9B4AaABAg,@bassura226,46:30 los kk fantasmas jajajajajajaja,hace 2 semanas,1,False
UgwTgAszrRAH1o2oIHp4AaABAg,@lauraromero1317,Juan Daniel Oviedo es todo lo que está bien. Qué hombre tan pilo y elocuente. ¡Bravo!,hace 2 semanas,11,False
Ugwu3nRXedDYQYTv-mh4AaABAg,@IzaName2,"He vivido en Suba toda mi vida, cerca a la Gaitana, Increible que este señor sepa la realidad del barrio. Que chimba esa actitud que tiene.",hace 2 semanas,209,False
UgxFtgm4Zl15JN3lDBR4AaABAg,@cesarmendez8073,Con cepeda porfa,hace 2 semanas,0,False
UgwLwHbBzb3ezFA-Knx4AaABAg,@luzherrera1541,Pacto histórico,hace 2 semanas,0,False
UgzOaVllAmASwJKCTOp4AaABAg,@marcelcastro5764,"notaron que el camión que los asustó, la suma de los numeros dan 7",hace 2 semanas,0,False
UgwoRAaloYCiB3anlJt4AaABAg,@juanpre145,Cepeda presidente !!!,hace 2 semanas,10,False
UgxaiTdS07xv1wf80PR4AaABAg,@QWERTYUIOPASDFGHJKLÑZXCVBN777,Botón para que inviten al candidato presidencial SANTIAGO BOTERO JARAMILLO 👊🇨🇴👊,hace 2 semanas (editado),1,False
Ugy768UDO9tXWnY28eB4AaABAg,@MauricioCubillos-k7j,Excelente ❤❤❤🎉🎉,hace 2 semanas,0,False
UgyuDMeZDlt3kY8wUWB4AaABAg.AU1B3RK6iDyAU1BHAMqKNU,@badbadfamily300,un god,hace 2 semanas,0,False
UgyuDMeZDlt3kY8wUWB4AaABAg.AU1B3RK6iDyAU1DY00MOPa,@fabianosorio5667,Que observador sumerce jajaja 😂,hace 2 semanas,0,False
UgzRmyHv41wE26MitCp4AaABAg,@cristianorozco13,Como van a meter el carro a la plaza de bolivar muy muy prooos!!!,hace 2 semanas,0,False
UgxRzfFVc8I1CUePajd4AaABAg,@diegofernandogarcesibanez6915,"Familia, ya les pasó con Petro ... no se vuelvan políticos, porfitas...",hace 2 semanas,0,False
UgyiwmTwII6owLHefE54AaABAg,@tecnyventasedwinrodriguez2733,Apertura y cierre del capitulo para amar. Buen precandidato pero Cepeda en esta Monda,hace 2 semanas,2,False
Ugz9kUk3LYySx3uyD8t4AaABAg,@josegomezsierra8145,Solo Petro en esta monda !!,hace 2 semanas,2,False
UgwDgI7slrgUWn8c7754AaABAg,@sergiofer-ri9qs,"OIGA chevereesa dinamica, tremendo personaje",hace 2 semanas,0,False
UgwNLfnSeBypRFvVBkN4AaABAg,@diegbox9891,my president,hace 2 semanas,0,False
UgzXApEPFX7QyNb_e8J4AaABAg,@JudaValri,"Me gusta Oviedo, es un tipo inteligente y experimentado. Mi voto irá por él por ser una alternativa que busca unir el país y no dividirlo más.",hace 2 semanas,15,False
UgwFuEuQSpaGaCW3lpF4AaABAg,@DanielBuitragoCaro,Solo Petro y Cepeda en esta monda!!!!,hace 2 semanas,0,False
Ugz1f2Cr8KIzodrIvNx4AaABAg,@JaimeAndresRomeroAcosta,"¡Esta es la comedia, la que te cuestiona el ser y te ayuda a crear conciencia!",hace 2 semanas,4,False
UgwywihgbubmzTvjRQN4AaABAg,@oscarandrespalomolopez3785,Se me metio un garzon en el ojo.,hace 2 semanas,0,False
Ugw21odKSov7jfdmFjt4AaABAg,@d.alejandrol.corredor,"Perros con el respeto que se merecen que gonorrea como se van a poner a invitar a ese hpta pensé que no eran unos fachos hptas.
Pero bueno como todos los arrancados de este país cojen dos pesos y ya se olvidan de donde vienen.
Entiendo que todo extremo es una mierda, pero enserio no toca ser muy inteligente para ver con que intereses va la gente. Igual comprendo que pertenece a un partido político no define a la gente el claro ejemplo los otros hptas que empezaron a robar y hacer lo mismo de siempre bajo el nombre de pacto histórico o  petro.
Pero enserio con ese gomelo pentahpta por qué no mejor invitaron a el paraco mayor y le chuparon el chimbo. 
Igual se que les vale mierda lo que pensé total así como a mí no me parece a otros les parecera que es lo mejor que han hecho.
No me voy a desuscribir por qué es infantil pero será el primer video que no veo.
No por posición política si no por principio básico a no querer volver a estar en un país gobernado por la misma mierda de siempre.",hace 2 semanas (editado),2,False
Ugx3m3HtFxr7swG3Jk54AaABAg,@Guardiandelaúltimageneración,"Que gonorreas tan vendidos, la mala 😂 🔥",hace 2 semanas,2,False
UgwNsIrOk2ks6zqgga54AaABAg,@Angel-salced,Primera vez que alguien no genera odio de los demás partidos,hace 2 semanas,3,False
UgwdqmukWztEkyuGLSJ4AaABAg,@brayanjoseceballosnoscue,Sería bueno verlo en primera vuelta y ojalá suban otro político para seguir tirando risa 😂😂😂,hace 2 semanas,24,False
Ugzc5VNI8Q7eCKBTvCR4AaABAg,@DAVEDOPE90,"BOBOS HPS..! COMO SON TAN IDIOTAS DE INVITAR A UN CANDIDATO, DEFINITIVAMENTE ESPERABA MAS DE SUS CAPACIDADES INTELECTUALES, RECUERDEN QUE TODA LABOR TIENE UNA RESPONSABILIDAD SOCIAL",hace 2 semanas (editado),1,False
UgwfChwMsoW1onz-y0F4AaABAg,@andymosh25,"Dejen de hacerle propaganda al muela picha, ya la cagaron hace 4 años",hace 2 semanas,0,False
Ugxosja4EqHqUCbuEq94AaABAg,@oscarmontoya2721,Jajajajajajajaja Oviedo es la cagada jajajajaja,hace 2 semanas,0,False
UgzOVszHSeVsCP1X2WZ4AaABAg,@AnxiJose,"22:24 Enfocado en no dejarse humillar. En simples palabras una verdad de muchos gays que tienden a intentar sobresalir para compensar y obtener aprobacion. Al mismo tiempo triste, lindo e ironico 😝",hace 2 semanas,0,False
UgzsevcJriTv1FFvqG94AaABAg,@cybercoffe2142,emir cada capitulo mas ignorante,hace 2 semanas,1,False
UgzZXBAqXs2FjROZJ1Z4AaABAg,@yosdne,Con ese inicio se sabe que va a ser un capitulo bueno,hace 2 semanas,0,False
Ugw21odKSov7jfdmFjt4AaABAg.AU1AYr7B51LAU1CCAw1Yzo,@sebastianvega3997,"A bueno 👍
Posdata: leí hasta perros, que pereza tu.",hace 2 semanas,0,False
Ugw21odKSov7jfdmFjt4AaABAg.AU1AYr7B51LAU1DgJq0F5k,@d.alejandrol.corredor,"​ @sebastianvega3997  por eso estamos como estamos. Cree que eso es un sermón 
Pero bueno todo bien siga con su ignorancia y dejándose influenciar por los mismos de siempre .",hace 2 semanas,1,False
Ugw21odKSov7jfdmFjt4AaABAg.AU1AYr7B51LAU1Dqo03KzN,@gabrielmauriciopichotpardo9399,​ @sebastianvega3997 o sea jaja usted ni lee el comentario y opina? Se enorgullece de ese sentido crítico?,hace 2 semanas,1,False
UgwfChwMsoW1onz-y0F4AaABAg.AU1APZI6mkzAU1DzdO6gYh,@gabrielmauriciopichotpardo9399,¿Usted sabe pensar con usted mismo o repite alias que inventan en FB?,hace 2 semanas,0,False
Ugz6rVpiQ69GiZnEMT94AaABAg,@JoseLuis-ih9nr,"Oviedo es un gran tipo, de lo rescatable de esa consulta",hace 2 semanas,1,False
UgwKpt0jYyfMNcGYy3J4AaABAg,@andreukhiz,"vamoa votar por el en la consulta, para que no quede viky y no quede paloma, y en las presidenciales, vamooooooos por CEPEDAAAAAAA MY PRESIDENT 💥",hace 2 semanas,2,False
UgxjXBZihx2Oohm6WhJ4AaABAg,@jorgehumbertobochepiaguaje8910,"Que chimba de capítulo , la verdad que sin uno ser de derecha ni de izquierda, este man es una chimba ,",hace 2 semanas (editado),1,False
UgwNGNbPaeqe11TxKvx4AaABAg,@Felipe_errante,"Mi candidato es cepeda, pero el man tiene buenas reflexiones😅",hace 2 semanas,9,False
UgwXmMO9557e3pbgzTN4AaABAg,@andresurrego-v2c,44:40 JAJJAJAJAJJAJAJAJAJJAJAJAJ TOTAL,hace 2 semanas,0,False
Ugw4CRzQO2RuEa3OmLp4AaABAg,@Paz_king,Enir es un lambom HAHAHAAH,hace 2 semanas,1,False
Ugx_rYOtaWvJadB94Cp4AaABAg,@omarcortescubillos6473,Chevere el capítulo pero no lo debieron sacar antes de las consultas…,hace 2 semanas,1,False
UgzrsqjKozdQfeTMjzJ4AaABAg,@rafaelsanchez6007,"Oviede le mete, que risa todo, buena reces! Bacano que hacen las actividades con toda",hace 2 semanas,0,False
UgzBDMhBf5Dt9pwwLnZ4AaABAg,@SoyPachon,"Oviedo de verdad conoce la realidad del país, que este preparado o no para gobernar es otro tema, pero se le debería dar la oportunidad en la consulta.",hace 2 semanas,0,False
Ugyn-0zWhQ3qeb0C66d4AaABAg,@Amnbush,Ese man habla igual que el 95% de los rolos del norte xd,hace 2 semanas,0,False
UgzS4Kbm2rzzhzdo9ON4AaABAg,@Cdcc1516,Prefiero un homosexual que un gerrillero o un paraco 👌🏻,hace 2 semanas,0,False
UgxKvZn1mrBdOGbc_fx4AaABAg,@JUANRUBIANO-pp5hh,⚡⚡⚡ Un gran personaje,hace 2 semanas,1,False
Ugx7eX0uTKNglLHl1dh4AaABAg,@daytrading0610,Y A GABERCITICO QUE LE PASO ? jaja,hace 2 semanas,0,False
Ugy9hOAdZd5NFDfIimV4AaABAg,@XimenaVelandia-tt1ft,"Hicimos famosas a las personas correctas, de Colombia pal mundo! 🇨🇴❤️",hace 2 semanas,0,False
Ugy2gz2c5ua9ht4u4Et4AaABAg,@soysaraluu,"Jueputa Oviedo está a nada de que le dé el voto, lastima la lista, a esa lista ni loco....",hace 2 semanas,0,False
UgyNaIG_OHACaJdMdAR4AaABAg,@andresurrego-v2c,El man es buen elemento político. Pero ya viene julianmorales con sus sandeces de extremista jajjajajajja,hace 2 semanas,0,False
UgwGsiCOTeQFw_D8g4B4AaABAg,@fernandoarevalo6686,"Por fin algo digno de ver, no como esa sección atemporal de AUS. 
Sería genial que los políticos de turno pasaran por ese “bmw 323”",hace 2 semanas,0,False
Ugy99upDqEPB8BCeAhR4AaABAg,@camiloramirez5494,"Buen capitulo, pero igual cepeda presidente, queda claro que en este país también podemos hablar con el que piensa diferente, no todo tiene que ser imponiendo nuestros pensamientos individuales",hace 2 semanas,0,False
UgyBBnH3sJIKE8Bslr14AaABAg,@edisondavidacevedo7986,"Oviedo la tiene más clara que todos esos mks politiqueros que hay, lo veo muy honesto y con más madurez para dirigir el país que otros que llevan años en política y no han madurado en sus propuestas.",hace 2 semanas,2,False
Ugz6IYQn7XX3tEEESxt4AaABAg,@sacren140,bueno y como se vota por andre o que hay que hacer,hace 2 semanas,0,False
Ugx_rYOtaWvJadB94Cp4AaABAg.AU1A1ffUm5YAU1E9tK_2g0,@gabrielmauriciopichotpardo9399,"Debieron sacarlo después, no son concientes que hay más de un bruto acá que ahora va a votar por él sólo porque salió acá, le regalaron un poco de plata en votos, con ese cuento de ""bacán"" Fajardo lleva viviendo de votos 8 años",hace 2 semanas,1,False
UgzS4Kbm2rzzhzdo9ON4AaABAg.AU19x9YV4dbAU1EDmznQS2,@gabrielmauriciopichotpardo9399,¿De qué guerrillero está hablando?,hace 2 semanas,0,False
UgzS4Kbm2rzzhzdo9ON4AaABAg.AU19x9YV4dbAU1EhdaKQ41,@Cdcc1516, @gabrielmauriciopichotpardo9399  los petristas guerrilleros y los uribistas paracos 😂,hace 2 semanas,0,False
Ugy2gz2c5ua9ht4u4Et4AaABAg.AU19vBQ5SAVAU1AQiHLMby,@juancastro6441,"literalmente votar por el es escupirle al resto de la lista, vio la tirria que le tienen Vicky y Paloma, una delicia que les gane un homosexual que reconoce a Petro",hace 2 semanas,0,False
UgyBBnH3sJIKE8Bslr14AaABAg.AU19kOSbPPxAU1A3d7OsyH,@julianmorales5094,La tiene CLARA PARA ENGAÑAR INGENUOS Y METERSE CON LOS MISMOS CORRPTOS,hace 2 semanas,0,False
Ugyr1fOTdb9uU4MmAY94AaABAg,@jagman8533,"Este video seguramente le traerá muchos votos a Oviedo, especialmente entre quienes aún estaban indecisos de cara a las consultas. En una entrevista sin libreto, logró conectarse con muchas personas a través de un tono espontáneo y de chistes políticamente incorrectos. A muchos jóvenes no nos preocupa que un homosexual llegue al poder; lo que realmente nos preocupa es que un político se haga el “marica” cuando se trata de responder por el manejo de los recursos públicos.",hace 2 semanas,0,False
UgyQMH3Oi_reZYeuIGx4AaABAg,@ViralCol13,Emir para que el sople deje el botón,hace 2 semanas,0,False
UgyCu_3nKKvOCuWR6nZ4AaABAg,@alvaroromero8598,"Me cambio totalmente la percepción de Oviedo, qué tipo más inteligente, interesante y políticamente correcto ❤❤❤",hace 2 semanas,0,False
UgxzEk60N_eAphakzIh4AaABAg,@chaelgrunge,"Parce, si con este capitulo no le gana Oviedo a Paloma Valencia es porque estamos muy sordos!  
Excelente candidato!",hace 2 semanas,1,False
UgzZZ2UuXhy3Mxo5jDh4AaABAg,@dianahasneidytorrestorres9850,Que bueno 🎉seria ver a oviedo de presidente ..una persona que no genera Odio y que reconoce lo mejor en otros,hace 2 semanas,0,False
UgzhC8_Y6wgbe0eRWJh4AaABAg,@esteban_piedrahita,"Ojalá este País escogiera un presidente como Oviedo, el tipo sabe mucho",hace 2 semanas,0,False
UgwDcYVBiw4oMTbuk5J4AaABAg,@samueljimenez62,No hay piernas para uqe vallan a la finca de uribe y lo entreviste,hace 2 semanas,0,False
Ugwbswr3hmN36blR_Jx4AaABAg,@alexanderramirezsalazar1015,VM = Vehículo de Mierda!,hace 2 semanas,0,False
Ugyfe3lCVYgyqsZNqG54AaABAg,@fabiojuyo9630,"que este capitulo sea la oportunidad de traer mas gente de muchos sectores y dejarlos hablar.  si bien uno tira risa y para eso vinimos, dejar hablar y saber donde rematar es muy importante.  ahora,  que entrevista mas elocuente. me gusta mucho el programa   buena culito",hace 2 semanas,0,False
Ugxxpekf67PdXjTBqgJ4AaABAg,@AngelicaCuellar-o3d,"Culito divino eres un loquito hermoso no pares bolas!!! Sin embargo amo a Emir ❤ chicos me.convencieron, voy a votar por este marica AJJAJAJAAJ 😅🎉❤❤",hace 2 semanas,1,False
UgxRJ6UZ8ZZffvG2Nc94AaABAg,@jeremycalderon2596,oviedo ni sabe que es un mazda ajajajaj,hace 2 semanas,0,False
Ugy2T1Y-Jcp6PiD2KIB4AaABAg,@lauranino-kr2pc,Inviten a petrooooooo,hace 2 semanas,0,False
Ugz04KfoUZYrnxDQly54AaABAg,@jimmywalteravendanocolmena5754,Quedate con la persona que  te mire como Camilo mira a Oviedo 19:51 ....,hace 2 semanas,0,False
UgxX94FeWw3rMTTbQJZ4AaABAg,@Journey.dotcom,Muy suavesss,hace 2 semanas,0,False
UgzP1s2WG8vPMBh9pjt4AaABAg,@rcarlosmunozmeza,Jajajaja que buen capitulo,hace 2 semanas,0,False
Ugw9FHK8GS_aknV0xPF4AaABAg,@JeanPabloUribeIbarra,34:22 Mera propuesta jajajajaja,hace 2 semanas,0,False
UgxyUrzjABT5hANCAJB4AaABAg,@yoryo_840,"A Jaime Garzón lo intentaron callar, pero sus palabras siguen explicando a Colombia mejor que muchos políticos! Q.E.P.D. 🕊",hace 2 semanas,1,False
UgxOkdpr60Qm0IPj0bR4AaABAg,@brayangomez2891,"Desde ya el like sin ver el capítulo aún, solo porque está Oviedo.",hace 2 semanas,0,False
UgwYH0dMqDo-fUcFyA94AaABAg,@santiagog1522,"Buen capitulo 
Ivan Cepeda presidente",hace 2 semanas,0,False
UgxihH3_d8bUz3YI0gV4AaABAg,@dmtry6988,Colombia libre de 💩,hace 2 semanas,0,False
UgzhC8_Y6wgbe0eRWJh4AaABAg.AU19_dIscmpAU19hFlpxt2,@julianmorales5094,"Sabe como robar ingenuos, posa de chévere, eso no es una habilidad, es maña, es un candidato mañoso y hampon",hace 2 semanas,0,False
Ugyfe3lCVYgyqsZNqG54AaABAg.AU19VA6csItAU1B1EQi8a5,@fabiojuyo9630,"mis respetos socios, ajjaja",hace 2 semanas,0,False
UgxybM6P45CImlnLXx14AaABAg,@vanessacastillo6998,"Que buen capítulo, la política nos toca a todos y lo que esa gente decida nos involucra a todos así que hay que invitar a la gente a que se entere y participe porque así sea una mamera si nos afecta y ellos son los empleados del pueblo. Escuchen a Garzón salven a su país ❤",hace 2 semanas,0,False
Ugz6tErFBfCQVdHXW-F4AaABAg,@danielzapata5764,Pero la puerta del invitado si sirve jkskjskjsjksjkssss,hace 2 semanas,0,False
UgwuYZtsnmRfA_ELp254AaABAg,@ronyarias4045,Y después polo polo 😂,hace 2 semanas,0,False
UgzceS1GFOp39o35syh4AaABAg,@MireyaMora-d2h,"A mí me cae bien Oviedo, admiro su conocimiento e inteligencia.",hace 2 semanas (editado),0,False
UgwP2nkueeayW6wP6oF4AaABAg,@JhoanOrozco-y4i,"Alguien mas esta aburrido de que culo hable cono gamin de bogota, a toda hora hablando asi, ya satura.",hace 2 semanas,0,False
UgwbQZrhBj5D0DwKYWp4AaABAg,@jhoancarloscardenashernand1729,Solo vine por la miniatura,hace 2 semanas,0,False
Ugxtql_ceao-zKl987Z4AaABAg,@rhapsodygame121,"Están locos estos piropos.
Haber los otros candidatos.
No hay voto pal que no se suba al carro de Colombia!",hace 2 semanas,0,False
Ugx_7cFeevqI4nk_AeN4AaABAg,@ManicomioCol,"Nooooo señores... este señor jamás será presidente, ni siquiera por ser Gay.  Mejor que se dedique a la panadería!",hace 2 semanas,0,False
Ugy_EIWdWoqF6_q8DBV4AaABAg,@wilsonlema1388,"Los ricos traen mañanas... Dicen lo hptas más mañosos de este platanal 
AJAJAJAJAJ",hace 2 semanas,0,False
Ugwhx9IgR7iq_bW9Yrd4AaABAg,@ronyarias4045,Claudia López vs con Danilo Oviedo 😂,hace 2 semanas,0,False
Ugy9T6yHPHmuoAzrTNB4AaABAg,@claudiaverdeza,Si! Voy a votar por Oviedo.,hace 2 semanas,0,False
UgzpLjOGoU-KzX2TS7N4AaABAg,@coCoronaMix,"Pues en ovaciones hay que untarse de mierda para avanzar; sin embargo bajo las leyes de Dios, búscalo: Levítico 18:22",hace 2 semanas,0,False
UgyS1FG86ul-EL67JgB4AaABAg,@LuisaGarzón-v1d,ese emir es todo ardido con la vida jajaja,hace 2 semanas,1,False
Ugwbxtgx1SOZGvjDwrJ4AaABAg,@ronyarias4045,Solo petro EN ESTA MONDA 😂,hace 2 semanas,0,False
UgxTGSHVMTRy0W_bLl54AaABAg,@juanangeltinoco9516,Que voleo de anuncios perro hpta jajajajaja los veo con todo gusto ❤,hace 2 semanas,0,False
UgxFLRGG6pJgP1ZXDA54AaABAg,@lucholucho8216,Al escuchar esto solo veo personas completamente ignorantes y manipuladas por falta de coherencia  🤮.,hace 2 semanas,0,False
UgxM5QOAKZ66f1blqUx4AaABAg,@Nicolas_Espinoza_M,JAAJAJAJA  14:36 emir anda desatao,hace 2 semanas,0,False
UgyTCU0xKcEVg1Dw3ep4AaABAg,@djunderbeat,"Que fastidio esa gente en las motos, no dejan grabar...",hace 2 semanas,0,False
Ugxsjdx6LuQePexUI4F4AaABAg,@sergiorodrigurez4353,"Que chimba de capítulo al final de eso se trata la democracia conocer los candidatos y acá los conocemos en una faceta totalmente diferente, que chimba Oviedo le ganará esa consulta a esos politicos de la rosca",hace 2 semanas,1,False
UgxJCIY2pTX-3dD5eTx4AaABAg,@LauraDiaz-ne5et,16 de marzo 1+6=7,hace 2 semanas,0,False
